"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
hate,negative,future,10.1463909951947,0.734291196986149,-20.2927819903895,10.4808225845183,0.144912623675334,20.9616451690366
hate,negative,past,74.2483768945504,1.35421361405659,-148.496753789101,20.2702446888772,0.249671434372889,40.5404893777544
hate,positive,future,69.3738987430356,3.14295417433327,-138.747797486071,21.422758684624,0.923225084648596,42.845517369248
hate,positive,past,146.935294504215,3.8472864293332,-293.870589008431,24.0177229978162,2.70120027207731,48.0354459956324
hope,negative,future,-7.66545172861363,0.469339555045376,15.3309034572273,2.33118948288321,0.0248364710947032,4.66237896576641
hope,negative,past,9.92509376353907,1.74361997899578,-19.8501875270781,10.528354393223,0.663214811655493,21.0567087864461
hope,positive,future,8.64704881963108,2.20206893369044,-17.2940976392622,10.1648827936345,1.13745330777391,20.329765587269
hope,positive,past,-4.96116599977124,0.482592895139563,9.92233199954248,2.80044201673433,0.0512627940962236,5.60088403346866
know,negative,future,62.208966457331,3.45049778295086,-124.417932914662,20.6784128103215,2.05281196320541,41.3568256206431
know,negative,past,63.3386703767622,4.12278295228029,-126.677340753524,18.5028651630899,1.54635256108839,37.0057303261798
know,positive,future,188.69132036531,1.56551726923475,-377.38264073062,21.9999837438099,0.503349911582389,43.9999674876197
know,positive,past,214.945735578807,1.10154279714524,-429.891471157615,21.9093438894786,0.31706223353279,43.8186877789571
lie,negative,future,31.910930436118,2.50473929014988,-63.821860872236,15.028670831111,0.9859687262596,30.0573416622219
lie,negative,past,69.2278917425675,7.04439790794696,-138.455783485135,19.6219614835866,2.74409735168294,39.2439229671732
lie,positive,future,46.2884406952326,10.9311138844007,-92.5768813904652,24.2644090877386,8.44059017937175,48.5288181754773
lie,positive,past,72.9583922215638,3.70488569343172,-145.916784443128,21.4892744887067,1.18638846101407,42.9785489774134
like,negative,future,21.1034614236651,1.99653256630342,-42.2069228473303,13.3894620536384,0.745992366368956,26.7789241072767
like,negative,past,114.748181707658,2.35689222470445,-229.496363415317,24.4279107538352,0.520743362267922,48.8558215076704
like,positive,future,54.5961778342684,2.5839055335646,-109.192355668537,17.915527977351,0.760941495308612,35.8310559547021
like,positive,past,132.3716598193,2.32728995616426,-264.743319638601,23.0045347047437,0.752193158943177,46.0090694094874
love,negative,future,41.971315041584,1.96990123279815,-83.9426300831681,16.6702734658038,0.717571230057255,33.3405469316077
love,negative,past,102.503889331235,1.89981737025557,-205.00777866247,22.8128424767975,0.661019489859724,45.625684953595
love,positive,future,50.2511375159013,1.82105855910499,-100.502275031803,18.1648386563959,0.671250701230563,36.3296773127918
love,positive,past,179.497011794444,1.68501741923859,-358.994023588889,23.9562899393762,0.428706059841123,47.9125798787525
mislead,negative,future,3.03359328177461,1.08312270633626,-6.06718656354921,6.42450812373914,0.312155798621468,12.8490162474783
mislead,negative,past,42.9354842556757,3.23860358879759,-85.8709685113515,16.6739451756513,0.815341911468143,33.3478903513026
mislead,positive,future,39.8424826779746,6.94353894131931,-79.6849653559492,14.3184575726302,2.4478883982541,28.6369151452603
mislead,positive,past,42.859070068565,10.8195634543417,-85.71814013713,17.8902280929899,4.83171495697233,35.7804561859798
notify,negative,future,7.81417424487581,1.52753468340312,-15.6283484897516,8.43778755696119,0.819686288789744,16.8755751139224
notify,negative,past,66.6819315928615,2.66824271990759,-133.363863185723,20.4392328191976,0.66401410599617,40.8784656383952
notify,positive,future,66.0528538743895,3.33314084563698,-132.105707748779,19.1343651852825,1.06260592710556,38.268730370565
notify,positive,past,126.973146349362,1.49101747982458,-253.946292698723,24.3395830403018,0.616433946304759,48.6791660806035
persuade,negative,future,19.4328166079965,1.70334891280344,-38.8656332159929,11.1928102581463,0.960255142782401,22.3856205162926
persuade,negative,past,23.0010113123135,1.60365907710758,-46.002022624627,14.3568432471557,0.392124338812612,28.7136864943115
persuade,positive,future,15.3599184640856,4.69187896433832,-30.7198369281711,12.1521884110306,2.84226111386849,24.3043768220611
persuade,positive,past,38.8784511002428,2.94025696523837,-77.7569022004856,17.8524946032172,0.752480853950756,35.7049892064344
regret,negative,future,27.5962452972428,0.928119931291232,-55.1924905944856,12.2877272123454,0.289807628462801,24.5754544246909
regret,negative,past,119.744788682813,2.57185318468073,-239.489577365625,23.3394495598494,0.956163409553118,46.6788991196988
regret,positive,future,18.9854300964284,4.97885434071143,-37.9708601928569,14.6013786536917,3.34854054949334,29.2027573073833
regret,positive,past,131.030761862599,1.22421996885513,-262.061523725198,22.3331346861481,0.298270638672379,44.6662693722961
remember,negative,future,23.3461213789727,1.19298365104571,-46.6922427579454,13.9170858329122,0.434914811580416,27.8341716658245
remember,negative,past,6.09158694090141,1.22899529221148,-12.1831738818028,7.3530542398947,0.270726139235504,14.7061084797894
remember,positive,future,95.4461018866787,2.28848313778825,-190.892203773357,23.3967560237538,1.04243393947146,46.7935120475075
remember,positive,past,161.155007515928,0.951061957948776,-322.310015031856,23.5749460913824,0.286433678187051,47.1498921827648
tell,negative,future,29.5571869427472,3.03262552562481,-59.1143738854944,13.5323830567008,1.14870854301927,27.0647661134017
tell,negative,past,60.7903734236445,2.75134706759706,-121.580746847289,18.9514133896658,0.741910825402978,37.9028267793316
tell,positive,future,56.5991273844908,1.50232072520813,-113.198254768982,18.3617749386802,0.34960920205145,36.7235498773604
tell,positive,past,68.2218908643549,1.44240216289386,-136.44378172871,19.0167172285054,0.45044460544272,38.0334344570108
think,negative,future,87.3288606937546,1.43702546726749,-174.657721387509,20.2148628365521,0.41985368606025,40.4297256731043
think,negative,past,133.267790795261,2.23372957776398,-266.535581590523,22.9481824260464,0.478213927275769,45.8963648520927
think,positive,future,95.5006857365424,1.23438510520506,-191.001371473085,21.6686967218385,0.286546461216845,43.3373934436769
think,positive,past,113.833110168924,2.49419858724336,-227.666220337849,22.3727324846106,0.880697675737435,44.7454649692213
wish,negative,future,1.67041266432338,1.95322055702407,-3.34082532864676,6.58601767270144,1.05731402867443,13.1720353454029
wish,negative,past,39.5863328078293,2.40344046295233,-79.1726656156585,15.4868604810228,0.624788080327257,30.9737209620457
wish,positive,future,-2.22028152309325,1.72779301645031,4.4405630461865,6.79233888867281,0.889581319509953,13.5846777773456
wish,positive,past,24.961751466069,3.92633053673631,-49.9235029321379,13.4279411989392,1.9958454427497,26.8558823978783
worry,negative,future,6.54708160473785,1.52072378335301,-13.0941632094757,6.63226548206675,0.699646353482991,13.2645309641335
worry,negative,past,51.2181685756029,1.94685312463737,-102.436337151206,17.2302419571945,0.522893245707504,34.4604839143889
worry,positive,future,22.7288561223823,1.24093397752531,-45.4577122447646,13.989960619334,0.46944188116011,27.9799212386679
worry,positive,past,17.8693396048564,0.693120225571522,-35.7386792097129,13.0379571052508,0.107540979492019,26.0759142105016
