"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
hate,positive,past,146.737093346864,4.19791398269599,-293.474186693729,24.4619281625195,3.01611635241807,48.923856325039
hope,negative,future,-6.32084144851981,0.5226946674759,12.6416828970396,2.24055681656224,0.031816869276216,4.48111363312447
hope,negative,past,10.7535590099291,1.99332526036787,-21.5071180198582,10.322539901932,0.751049900744253,20.645079803864
hope,positive,future,9.80997701556208,2.30513273684655,-19.6199540311242,10.0639315509178,1.17822352277944,20.1278631018357
hope,positive,past,-3.66982211786173,0.555939054685645,7.33964423572346,2.71303024006,0.0726014039444709,5.42606048012
know,negative,future,62.8715662186221,4.04354155706039,-125.743132437244,20.2700596443078,2.32919523873694,40.5401192886156
know,negative,past,62.6032353110453,5.04617443754164,-125.206470622091,18.0343394449441,1.96570815151796,36.0686788898883
know,positive,future,189.906008669072,1.38486412259556,-379.812017338143,22.1405625772674,0.409130126755226,44.2811251545348
know,positive,past,215.214361557132,1.21023903481476,-430.428723114264,22.000511497419,0.339226194917691,44.0010229948379
lie,negative,future,32.3307139625915,2.84351884189189,-64.661427925183,15.0161824938954,1.09276381648121,30.0323649877907
lie,negative,past,68.090393280056,7.95555108028316,-136.180786560112,19.7654407504361,3.09003121790839,39.5308815008721
lie,positive,future,44.4185586103639,12.5491427546863,-88.8371172207278,25.5736241097157,9.75252632977534,51.1472482194314
lie,positive,past,70.4620541170555,4.46055451043619,-140.924108234111,22.0589510023508,1.47909979749616,44.1179020047015
like,negative,future,21.2031929586575,2.59656652987414,-42.4063859173149,12.7610816573119,1.03358644663961,25.5221633146239
like,negative,past,114.269587164767,2.69047131623816,-228.539174329535,24.5194492949233,0.552574257243733,49.0388985898466
like,positive,future,54.7759734715271,2.69503093912999,-109.551946943054,18.1599591674082,0.804248989428908,36.3199183348163
like,positive,past,133.081068557158,2.45221374757286,-266.162137114317,23.0767573808401,0.732724680272564,46.1535147616803
love,negative,future,42.571607303693,2.19599268548125,-85.1432146073859,16.5849964286796,0.75185356958646,33.1699928573593
love,negative,past,103.028661191053,2.18257856974197,-206.057322382106,22.6337605023784,0.766639610358254,45.2675210047567
love,positive,future,50.8216263893641,2.11832333144668,-101.643252778728,17.7649133653938,0.83977234008488,35.5298267307875
love,positive,past,179.710470000164,1.84889838115336,-359.420940000328,24.045707685731,0.444992273609285,48.091415371462
mislead,negative,future,3.84479001880909,1.32926229941138,-7.68958003761818,6.10066398507485,0.412135206617427,12.2013279701497
mislead,negative,past,42.2771406824525,3.79951899092197,-84.554281364905,16.8910803165754,0.924544727922081,33.7821606331509
mislead,positive,future,39.2388668876547,7.59392822390055,-78.4777337753093,13.6893300839546,2.59664956399781,27.3786601679092
mislead,positive,past,40.9770793532003,12.1332053807539,-81.9541587064006,18.2969128399748,5.45904324349597,36.5938256799496
notify,negative,future,8.08742891827101,1.8123941127878,-16.174857836542,8.34592764963923,0.934757454521522,16.6918552992785
notify,negative,past,66.2160537272002,3.10674129434968,-132.4321074544,20.5224620659573,0.818946300329724,41.0449241319146
notify,positive,future,66.2458093102733,3.60093819721971,-132.491618620547,18.908420295575,1.14874868638528,37.8168405911501
notify,positive,past,127.170306971601,1.67691504692926,-254.340613943201,24.3826606420461,0.699951971270599,48.7653212840922
persuade,negative,future,19.9191193460436,2.04152645979752,-39.8382386920872,10.9400830083211,1.12586752481455,21.8801660166422
persuade,negative,past,23.9877652523465,1.90901841218225,-47.975530504693,13.8644273762052,0.502487081153735,27.7288547524104
persuade,positive,future,15.7875029554774,4.9046589028674,-31.5750059109548,12.2042295409864,2.95764943108098,24.4084590819728
persuade,positive,past,38.1334901066969,3.58191070724492,-76.2669802133939,17.5478551754797,0.906070401445392,35.0957103509594
regret,negative,future,28.4652764647991,1.02926549537365,-56.9305529295981,12.3077140281646,0.317349978959073,24.6154280563291
regret,negative,past,120.020190538051,2.6854524881274,-240.040381076102,23.5188017511743,0.969470251256,47.0376035023487
regret,positive,future,20.0025066269653,4.88072298589973,-40.0050132539307,14.4522807220565,3.16375713141342,28.9045614441129
regret,positive,past,131.358151025679,1.34248757097123,-262.716302051359,22.4800645157477,0.324481482456761,44.9601290314954
remember,negative,future,24.3714290727738,1.46966875913157,-48.7428581455477,13.4957760077821,0.568581869292993,26.9915520155641
remember,negative,past,6.8239316217643,1.45912615964228,-13.6478632435286,7.14107762203061,0.331238143871247,14.2821552440612
remember,positive,future,95.9559979215215,2.37854772194976,-191.911995843043,23.2132496668432,1.02714322076145,46.4264993336864
remember,positive,past,161.933974113935,1.0224147333256,-323.867948227871,23.4737498802124,0.277338112981915,46.9474997604248
tell,negative,future,31.298921273291,3.12845913190538,-62.5978425465821,14.0455032419606,1.06434475058506,28.0910064839212
tell,negative,past,61.7427130781828,2.64738546481404,-123.485426156366,19.8981100294661,0.672208240482149,39.7962200589322
tell,positive,future,57.3083269091885,1.60858637992937,-114.616653818377,18.3264231941013,0.381492145466555,36.6528463882025
tell,positive,past,68.2590357555815,1.65525524185532,-136.518071511163,19.0770412582537,0.516947981384764,38.1540825165074
think,negative,future,87.9559892237545,1.58618190848639,-175.911978447509,20.1300832661626,0.401770001814275,40.2601665323251
think,negative,past,133.299307997666,2.4920277548168,-266.598615995332,22.954695125494,0.537573603018104,45.909390250988
think,positive,future,96.1347162703497,1.31812214619006,-192.269432540699,21.4916788266905,0.286888412513447,42.983357653381
think,positive,past,113.434256591488,2.91595318149846,-226.868513182976,22.3093716566473,1.05258178038617,44.6187433132945
wish,negative,future,2.16098107119414,2.33399520741771,-4.32196214238828,6.18474893212939,1.29073686500382,12.3694978642588
wish,negative,past,40.335167282899,2.63785802944078,-80.6703345657981,15.518270196941,0.67968566397192,31.0365403938821
wish,positive,future,-1.41986361626144,1.96003147965326,2.83972723252287,6.71543860699503,1.04068466942469,13.4308772139901
wish,positive,past,24.5093962491285,4.5954556122917,-49.018792498257,13.3399188082964,2.28930846020803,26.6798376165927
worry,negative,future,6.65103001256029,1.89370755219362,-13.3020600251206,6.25109697369198,0.883303531740813,12.502193947384
worry,negative,past,52.2853822313756,2.0622862038631,-104.570764462751,17.4068169236429,0.53799948049144,34.8136338472858
worry,positive,future,23.9857793125453,1.39429452171965,-47.9715586250907,13.6437713680483,0.577527043867439,27.2875427360967
worry,positive,past,18.8019939046238,0.780274438070419,-37.6039878092476,12.909017097363,0.130605888093833,25.8180341947259
