"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
persuade,negative,past,48.9100168704681,4.26743968469885,-97.8200337409362,17.4360736770459,1.58411980162755,34.8721473540918
persuade,positive,future,34.5713076321776,4.81094476722205,-69.1426152643551,17.8901467468845,1.66973158772721,35.7802934937689
persuade,positive,past,64.6511330531161,1.72681541991213,-129.302266106232,20.457891764901,0.35038844216461,40.915783529802
regret,negative,future,25.7479855561375,1.38583047925593,-51.495971112275,13.5617333256049,0.403058165911093,27.1234666512099
regret,negative,past,93.4698416582772,2.16860935411247,-186.939683316554,23.070550090561,0.42038250150123,46.141100181122
regret,positive,future,62.5372442839406,5.12687260933554,-125.074488567881,19.2399297842076,1.65211088354575,38.4798595684152
regret,positive,past,128.540124091857,3.19054331741841,-257.080248183715,24.831087944674,1.02518051883448,49.6621758893479
remember,negative,future,53.1343130209458,2.91574394201322,-106.268626041892,17.7382806088186,1.17479585630423,35.4765612176373
remember,negative,past,32.8189040573987,4.22213101531133,-65.6378081147973,13.8463312911379,1.25994429997763,27.6926625822759
remember,positive,future,94.9658381966561,1.73001929392455,-189.931676393312,22.4700453123593,0.344990096293122,44.9400906247185
remember,positive,past,135.509475316135,1.41984216799977,-271.01895063227,23.589351179379,0.448591281977255,47.178702358758
tell,negative,future,19.1171004196787,5.4812020250584,-38.2342008393573,14.2024228569392,2.01708630316886,28.4048457138784
tell,negative,past,-9.36400866739555,12.4330836185349,18.7280173347911,9.03395930805265,6.15666984565544,18.0679186161053
tell,positive,future,111.621002401795,2.59692781014879,-223.242004803589,22.3086744201285,0.533155458443351,44.617348840257
tell,positive,past,146.343882731685,1.22210111965931,-292.68776546337,24.4688558679541,0.241312168633323,48.9377117359082
think,negative,future,101.51663740099,2.31074749677818,-203.033274801981,23.0373376879613,0.96701761416748,46.0746753759226
think,negative,past,108.549428090741,1.75437490123781,-217.098856181482,21.4754716153642,0.333349562699665,42.9509432307285
think,positive,future,93.9503204680896,1.85842532909986,-187.900640936179,20.9797415211146,0.597877262545836,41.9594830422291
think,positive,past,98.1906991178804,1.50820011664179,-196.381398235761,22.2871608127823,0.38517832790911,44.5743216255646
wish,negative,future,0.264718019314575,1.24451381186477,-0.52943603862915,5.91522401697381,0.462296644010261,11.8304480339476
wish,negative,past,2.71978398194483,1.72608340373422,-5.43956796388966,9.81451078401396,0.415159005663137,19.6290215680279
wish,positive,future,-10.0050293338866,0.791074697608689,20.0100586677731,2.60582080816746,0.181464984097324,5.21164161633493
wish,positive,past,8.99760464857519,4.58889398771908,-17.9952092971504,7.46165711330467,1.70901829855549,14.9233142266093
worry,negative,future,51.3474612450657,3.54926636892149,-102.694922490131,16.1278766922175,1.00628161278628,32.255753384435
worry,negative,past,49.6222981277218,6.72381401937094,-99.2445962554436,15.6971897049488,2.34367296347714,31.3943794098977
worry,positive,future,13.0737259711614,2.54608607897217,-26.1474519423227,10.635480405114,1.33271072375024,21.2709608102279
worry,positive,past,14.1077559263948,2.63842083432617,-28.2155118527897,11.7310684292984,1.26584323257984,23.4621368585968
