"verb","polarity","tense","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic"
doubt,positive,future,26.5771976146286,1.95126864746211,-53.1543952292572,12.0361176033672,0.486627007564964,24.0722352067345
doubt,positive,past,60.9818001275833,1.93071258269606,-121.963600255167,19.7175978402766,0.537441592100283,39.4351956805532
fear,negative,future,32.1458600729535,2.58195499457597,-64.291720145907,11.261494326959,1.09966711936694,22.522988653918
fear,negative,past,69.4749053958426,11.4915102766387,-138.949810791685,18.4297744087937,3.39686212082663,36.8595488175875
fear,positive,future,38.1106179553227,3.67951450986497,-76.2212359106453,16.0262466895342,0.971538897407927,32.0524933790683
fear,positive,past,18.2254526523675,2.5398892154199,-36.4509053047349,12.1365535742733,0.890537495190857,24.2731071485465
hate,negative,future,34.9036449881404,1.70542693263832,-69.8072899762809,15.0593936515721,0.40650115102284,30.1187873031443
hate,negative,past,100.147272603637,3.68620574482163,-200.294545207274,22.8144256031823,0.987301443505503,45.6288512063645
hate,positive,future,55.5980698468242,5.06550978401212,-111.196139693648,18.8811537384926,1.48332631747601,37.7623074769853
hate,positive,past,127.734906031954,2.34015762939072,-255.469812063908,25.452168487482,0.636862664970242,50.9043369749641
hope,negative,future,6.82292040587034,1.34337991704313,-13.6458408117407,9.19779791428267,0.531825448317406,18.3955958285653
hope,negative,past,4.59904396612086,3.87904670267708,-9.19808793224172,8.14916761694798,1.72221829082929,16.298335233896
hope,positive,future,0.61054699188756,10.0577169969443,-1.22109398377512,9.02014081841667,5.73946547906069,18.0402816368333
hope,positive,past,-8.19380193178933,1.0565468732542,16.3876038635787,3.19693196837113,0.391221191451622,6.39386393674226
know,negative,future,53.142776116711,4.50650491946274,-106.285552233422,19.8371397924611,2.88148083210807,39.6742795849222
know,negative,past,54.8830137682832,2.27647089611085,-109.766027536566,19.2188697206283,0.457109462112763,38.4377394412566
know,positive,future,122.749692199122,1.83997933270376,-245.499384398243,24.8654668098429,0.301128020099998,49.7309336196858
know,positive,past,153.87139451233,1.5158690364346,-307.742789024661,24.9857284591907,0.373742981775039,49.9714569183813
lie,negative,future,31.3228766581263,1.86518401901804,-62.6457533162526,14.8593675566048,0.589126890117149,29.7187351132096
lie,negative,past,32.4494839183633,9.7741617619074,-64.8989678367267,16.0671513125882,3.12296362647425,32.1343026251764
lie,positive,future,76.0520635245213,4.56145671880986,-152.104127049043,19.7000486525125,0.930142005050321,39.400097305025
lie,positive,past,101.78418643587,6.87460207166291,-203.56837287174,23.9734124960309,1.9949086134581,47.9468249920617
like,negative,future,76.0971029083605,4.6912564237001,-152.194205816721,20.6873634912665,1.90219771476243,41.3747269825331
like,negative,past,117.832874733207,5.09429363709752,-235.665749466414,24.8656865948202,1.81668073202991,49.7313731896405
like,positive,future,57.396604572829,1.84104403324403,-114.793209145658,19.9149363755264,0.293484651087112,39.8298727510527
like,positive,past,86.9288910960801,1.46969512240264,-173.85778219216,22.5114207875031,0.210759308455613,45.0228415750063
love,negative,future,8.7661591368745,3.44592705470837,-17.532318273749,9.80172334424998,1.28444011091024,19.6034466885
love,negative,past,87.9701629287304,3.03372325789399,-175.940325857461,23.2128336250684,0.532160193920153,46.4256672501367
love,positive,future,84.1829954817213,1.79872767230699,-168.365990963443,21.5162361416698,0.412236210141611,43.0324722833396
love,positive,past,85.3548476865015,1.4312241637302,-170.709695373003,21.2660368158743,0.290495727336784,42.5320736317487
mislead,negative,future,65.3361515926348,4.67491346967031,-130.67230318527,17.3385863985347,1.17716718468497,34.6771727970694
mislead,negative,past,51.3916303375249,5.68137706686221,-102.78326067505,19.5173400533481,1.75634190586912,39.0346801066963
mislead,positive,future,12.8243439673905,6.61100521026342,-25.6486879347809,11.1367949588776,2.28300340577798,22.2735899177551
mislead,positive,past,35.57068671068,7.44691173804961,-71.14137342136,13.8529457656093,2.1075720333582,27.7058915312185
notify,negative,future,5.04329396677665,1.79777041510825,-10.0865879335533,9.08305776014946,0.452469488219053,18.1661155202989
notify,negative,past,27.1689547910421,7.40584039272377,-54.3379095820842,14.2734155818527,2.76922568660752,28.5468311637054
notify,positive,future,127.905788213144,3.29232348291726,-255.811576426289,22.3516893060909,1.55372118972801,44.7033786121817
notify,positive,past,120.912813512303,2.30279561576096,-241.825627024606,23.5190804314588,1.03092420987387,47.0381608629176
persuade,negative,future,27.0963207241405,1.9989558333579,-54.192641448281,13.066196900027,0.631561382529051,26.132393800054
persuade,negative,past,49.1023469336191,4.13814508393517,-98.2046938672382,17.4672665647495,1.49488241978476,34.934533129499
persuade,positive,future,34.8387578088731,4.74468295661896,-69.6775156177462,17.8431368369163,1.61259335749625,35.6862736738327
persuade,positive,past,64.6461959151018,1.98542004119865,-129.292391830204,20.5892845553184,0.377895138705388,41.1785691106368
regret,negative,future,25.9208919434133,1.40019690643072,-51.8417838868267,13.5628850799401,0.398047158687393,27.1257701598803
regret,negative,past,93.3699837902206,2.19557226764134,-186.739967580441,23.0809713651243,0.41484365330734,46.1619427302486
regret,positive,future,62.4498738441762,5.22766591607471,-124.899747688352,18.9907277562093,1.60237506406738,37.9814555124186
regret,positive,past,129.030596282313,3.36110871598181,-258.061192564625,24.9369761663311,1.02397558335847,49.8739523326622
remember,negative,future,53.2185366963927,2.91993557530171,-106.437073392785,17.7593899451061,1.14199284115591,35.5187798902121
remember,negative,past,32.9557910655665,4.20481097655722,-65.9115821311329,13.8686678007245,1.2390259821308,27.7373356014489
remember,positive,future,94.9462921967872,1.79374387654489,-189.892584393574,22.3754595888699,0.363117990563847,44.7509191777397
remember,positive,past,136.038996023203,1.54586064418479,-272.077992046406,23.5579914105129,0.452818155327913,47.1159828210258
tell,negative,future,19.0853371780858,5.40442165445361,-38.1706743561717,14.2410632274029,1.91338414047273,28.4821264548058
tell,negative,past,-8.57116406266841,11.9333245739886,17.1423281253368,8.87995276303879,5.84707216451418,17.7599055260776
tell,positive,future,111.717533941892,2.55147465072909,-223.435067883784,22.4078756841785,0.512681235134422,44.8157513683571
tell,positive,past,146.062140396472,1.56481759362443,-292.124280792944,24.3031227009073,0.320698198364851,48.6062454018145
think,negative,future,101.572701366388,2.28309483585689,-203.145402732776,23.0354644034907,0.931998168876571,46.0709288069815
think,negative,past,108.578952665211,1.7672941413228,-217.157905330422,21.4623609066959,0.327585464070647,42.9247218133918
think,positive,future,93.889322549516,1.88428052894566,-187.778645099032,20.9732897840592,0.59489133212005,41.9465795681183
think,positive,past,97.8923144531191,1.77971019372317,-195.784628906238,22.2421894830538,0.442309865083465,44.4843789661077
wish,negative,future,0.372723068665147,1.25304845852131,-0.745446137330295,5.94623133269531,0.463816773360128,11.8924626653906
wish,negative,past,2.77016711365497,1.72953315266512,-5.54033422730993,9.87158963851414,0.401667664500133,19.7431792770283
wish,positive,future,-9.84208325931453,0.782975147605739,19.6841665186291,2.66673301769263,0.169913815281051,5.33346603538527
wish,positive,past,9.43566846864649,5.07055620789657,-18.871336937293,7.78299067927081,1.79142607424776,15.5659813585416
worry,negative,future,51.4234084434831,3.59477524407026,-102.846816886966,16.0780779630799,1.03668820056438,32.1561559261597
worry,negative,past,49.6395255417724,6.62925771111288,-99.2790510835447,15.7657490086547,2.24751109075367,31.5314980173093
worry,positive,future,13.1914281643705,2.50989427041785,-26.3828563287411,10.644901354134,1.2709253889876,21.2898027082679
worry,positive,past,14.8278051870534,2.90320311416593,-29.6556103741068,11.9087495104797,1.33619337281114,23.8174990209595
