"verb","polarity","tense","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic"
notify,negative,past,-6.55174717207958,0.488994870588879,13.1034943441592,1.93589695308423,0.12335000011332,3.87179390616845
notify,positive,future,-0.212219820545053,0.70398270891538,0.424439641090106,6.01035277291049,0.314507271870845,12.020705545821
notify,positive,past,-6.18103493892228,0.417385599744608,12.3620698778446,2.07871811648682,0.0551708599155394,4.15743623297364
persuade,negative,future,-6.36303863407538,0.546901686939228,12.7260772681508,1.84832641731803,0.103890225067998,3.69665283463605
persuade,negative,past,-8.93702710027515,0.3907943603949,17.8740542005503,1.63663604337165,0.0160153471090913,3.2732720867433
persuade,positive,future,11.8884295102127,1.04832464435246,-23.7768590204254,10.3085872818694,0.441250105480535,20.6171745637387
persuade,positive,past,-9.00838612933767,0.698400101213603,18.0167722586753,2.02594107830602,0.324177481509967,4.05188215661203
regret,negative,future,20.4116891110079,0.630593537539054,-40.8233782220158,13.0577583158033,0.0899289405206929,26.1155166316067
regret,negative,past,32.0918468606654,0.796295306306109,-64.1836937213307,14.4116092279738,0.144637650728519,28.8232184559476
regret,positive,future,147.706447834288,1.15650477153121,-295.412895668576,22.8217805274641,0.320778925069587,45.6435610549283
regret,positive,past,161.007293858414,1.04304300034673,-322.014587716829,24.9271749692117,0.283729505857858,49.8543499384234
remember,negative,future,-2.64118817833986,0.421720230204012,5.28237635667972,1.88319833180509,0.0506530385071904,3.76639666361018
remember,negative,past,-5.69020155160413,0.365484232639179,11.3804031032083,1.8080399703509,0.0183633197320179,3.6160799407018
remember,positive,future,0.892636212315928,0.420872329603366,-1.78527242463186,7.86781111209722,0.0345760030088509,15.7356222241944
remember,positive,past,-7.2910343396523,0.484359874872752,14.5820686793046,2.08409308298245,0.120700475524972,4.16818616596489
tell,negative,future,-7.90266146155695,0.519346473242215,15.8053229231139,2.00776193548334,0.0970768389803385,4.01552387096668
tell,negative,past,7.40603345661671,0.771061844307719,-14.8120669132334,9.73411543210097,0.22853409579114,19.4682308642019
tell,positive,future,-3.92938734678153,2.22213589524561,7.85877469356306,2.4222696092596,1.85846781080958,4.84453921851921
tell,positive,past,-3.92871932445123,1.13839691065414,7.85743864890247,4.61040048074929,0.761265530524968,9.22080096149857
think,negative,future,-5.02482915045635,0.370196618156147,10.0496583009127,2.43202633082405,0.0196631393702098,4.86405266164811
think,negative,past,15.4120924503236,3.40156876877911,-30.8241849006471,9.37063995446834,1.75816842000082,18.7412799089367
think,positive,future,4.73903203739581,1.3264176441861,-9.47806407479161,7.75974909184271,0.587299868071384,15.5194981836854
think,positive,past,7.71210133301056,0.596812236183525,-15.4242026660211,9.7764765167494,0.182187063010171,19.5529530334988
wish,negative,future,113.418187199321,1.89589488401529,-226.836374398641,21.7175810864001,0.705395485181874,43.4351621728002
wish,negative,past,117.13724907846,2.20977896862169,-234.274498156919,23.039956311047,0.830398287602459,46.079912622094
wish,positive,future,244.525861289315,0.726691299500743,-489.05172257863,20.6648234760353,0.183691931841805,41.3296469520707
wish,positive,past,183.459165952583,1.81023275255899,-366.918331905166,22.7788834429387,0.768062432367744,45.5577668858775
worry,negative,future,8.61586643764886,2.0813893312647,-17.2317328752977,8.49095484201719,1.03926112417263,16.9819096840344
worry,negative,past,0.864580561280388,0.868971338523272,-1.72916112256078,5.46952693534461,0.365950430751468,10.9390538706892
worry,positive,future,97.3244928976932,1.38083692701046,-194.648985795386,20.6780013386123,0.536215135548881,41.3560026772245
worry,positive,past,102.414104363714,0.895674545517301,-204.828208727428,21.996126198931,0.211403902833198,43.9922523978621
