"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
notify,negative,future,3.8908314725961,0.500007982303353,-7.7816629451922,7.05351496927241,0.093314029098361,14.1070299385448
notify,negative,past,-2.40782070590256,0.593283656039549,4.81564141180513,1.89145586191776,0.157005574518729,3.78291172383551
notify,positive,future,2.76798731505423,0.827651494316756,-5.53597463010847,5.47094173059967,0.386412783665755,10.9418834611993
notify,positive,past,-1.81477594429434,0.441568353986092,3.62955188858868,2.02188867073162,0.0710859656343273,4.04377734146325
persuade,negative,future,-3.31566734080989,0.723423701963711,6.63133468161978,1.80714159733448,0.152081403778051,3.61428319466895
persuade,negative,past,-4.84858523225322,0.444145541109148,9.69717046450644,1.56624102054915,0.0274205146736444,3.1324820410983
persuade,positive,future,13.6357499085656,1.5009032113591,-27.2714998171313,9.18954504988149,0.757293381430265,18.379090099763
persuade,positive,past,-4.57625150687717,0.818619218574323,9.15250301375434,2.27003441475056,0.445591875000331,4.54006882950112
regret,negative,future,24.0945592121617,0.867033183559242,-48.1891184243234,12.603095344396,0.167070464450838,25.2061906887919
regret,negative,past,34.1464768786833,1.25729795139124,-68.2929537573667,13.3854619290869,0.317638870162095,26.7709238581737
regret,positive,future,148.268087574753,1.30306688445259,-296.536175149507,22.8038990387358,0.346604417966444,45.6077980774715
regret,positive,past,161.078494721109,0.950536413968402,-322.156989442219,25.509212220077,0.224947973995613,51.018424440154
remember,negative,future,1.14312247368172,0.541308503276673,-2.28624494736344,1.93964850465018,0.0854455147060462,3.87929700930035
remember,negative,past,-2.01649540870277,0.407275493203988,4.03299081740555,1.75969880962837,0.0260901991975467,3.51939761925673
remember,positive,future,5.31837969182825,0.435548477930326,-10.6367593836565,7.62219714775047,0.0421515046852821,15.2443942955009
remember,positive,past,-2.80349531727558,0.546775662861778,5.60699063455116,1.99092592436104,0.175255428924421,3.98185184872207
tell,negative,future,-3.59432714603917,0.681175781691746,7.18865429207834,1.81039815264478,0.130133156069303,3.62079630528956
tell,negative,past,9.68737020017797,1.10673877367232,-19.3747404003559,8.89461471201954,0.43436729928058,17.7892294240391
tell,positive,future,-0.45590909210128,2.61705728502782,0.911818184202559,2.13584818290129,2.22314586740136,4.27169636580259
tell,positive,past,0.055374163186988,1.11144457533153,-0.110748326373976,4.57601542209878,0.739803057853854,9.15203084419757
think,negative,future,-2.03117017639843,0.487583016835714,4.06234035279686,2.46809368020958,0.0367810871427721,4.93618736041916
think,negative,past,17.3851007674738,3.89250816389199,-34.7702015349476,9.06538083468115,1.92065035525386,18.1307616693623
think,positive,future,7.05221167941376,1.88043467969882,-14.1044233588275,6.30026268420142,0.945923740934086,12.6005253684028
think,positive,past,11.1525734968751,0.696221300096762,-22.3051469937502,9.32150288304099,0.289936170061847,18.643005766082
wish,negative,future,112.88652379703,2.640676770025,-225.77304759406,21.6900581501666,0.980473627391996,43.3801163003332
wish,negative,past,117.552008016006,2.41571336674512,-235.104016032011,23.186933484569,0.795287281049821,46.3738669691381
wish,positive,future,244.438316869861,0.87640337257211,-488.876633739722,20.9026753362028,0.218812877732793,41.8053506724056
wish,positive,past,184.963489717333,1.57610223619903,-369.926979434666,23.1969695730744,0.669369831470986,46.3939391461487
worry,negative,future,8.2884175437602,3.59322939989827,-16.5768350875204,6.84484252093266,1.93343852467806,13.6896850418653
worry,negative,past,3.26495171458862,1.13649942185764,-6.52990342917724,5.44508142561681,0.394315875906202,10.8901628512336
worry,positive,future,97.8135239503281,1.82263189442946,-195.627047900656,20.3759921513522,0.84858903282725,40.7519843027044
worry,positive,past,102.811205744327,0.842790413695158,-205.622411488655,22.2715245557058,0.127280708458247,44.5430491114116
