"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
fear,negative,past,75.1704361656566,2.19676095301957,-150.340872331313,22.3326076661833,0.781213393847902,44.6652153323667
fear,positive,future,90.2226702736864,1.89755419939861,-180.445340547373,22.5252933829801,0.451064155701998,45.0505867659603
fear,positive,past,83.499669556789,2.38718082759604,-166.999339113578,23.7869244033106,0.731699065120438,47.5738488066213
hate,negative,future,55.4772517071592,2.1872249867139,-110.954503414318,20.7978453883848,0.797069946461169,41.5956907767696
hate,negative,past,21.7641695375574,0.829269980038226,-43.5283390751147,13.9992765970364,0.0985132726900546,27.9985531940727
hate,positive,future,145.188500942836,3.89002813550084,-290.377001885672,24.3978048676904,1.22940601665551,48.7956097353809
hate,positive,past,137.144393193154,1.7002767237206,-274.288786386308,23.2845224960809,0.309761654899006,46.5690449921617
hope,negative,future,64.8906215899364,2.23392965415242,-129.781243179873,21.1524603482472,0.58412013493196,42.3049206964944
hope,negative,past,66.8117177330982,2.98840797656699,-133.623435466196,22.8435411149018,0.910906094949902,45.6870822298035
hope,positive,future,135.652355984581,2.59544499547745,-271.304711969162,24.3133297677815,0.856366695473462,48.626659535563
hope,positive,past,113.622336098505,3.65171895803748,-227.24467219701,23.7250347105922,1.3545387765259,47.4500694211845
know,negative,future,53.9791808871622,1.11264859973761,-107.958361774324,19.5319114061778,0.171899987287156,39.0638228123555
know,negative,past,25.4048793605337,1.33537831845825,-50.8097587210673,17.6817982358614,0.179492325794692,35.3635964717229
know,positive,future,69.2922079650396,1.43430642329603,-138.584415930079,20.790894936195,0.281208722261312,41.58178987239
know,positive,past,68.6650761625828,1.42372243470126,-137.330152325166,23.1409122657928,0.296520103857697,46.2818245315855
lie,negative,future,29.456739803907,2.35949362977777,-58.913479607814,16.4751069841274,1.11311242845574,32.9502139682548
lie,negative,past,51.7010849067254,2.06800274997635,-103.402169813451,19.305103282193,0.488717196451017,38.6102065643861
lie,positive,future,-28.003535559743,5.99022330762322,56.007071119486,6.82017757584333,2.761970675193,13.6403551516867
lie,positive,past,42.8740830608683,3.02376692680392,-85.7481661217365,19.5662557228067,1.40317486676685,39.1325114456134
like,negative,future,79.325732324679,2.33215015343292,-158.651464649358,23.6783825954887,0.849522068972422,47.3567651909774
like,negative,past,142.135932549307,4.85807800066976,-284.271865098613,27.7763114035172,3.28592547403227,55.5526228070344
like,positive,future,127.211383441032,4.6553305777392,-254.422766882063,23.3368942329183,2.29097077671677,46.6737884658366
like,positive,past,91.5312430496828,6.75930807364047,-183.062486099366,24.7037719385344,4.83634751216283,49.4075438770688
love,negative,future,85.7851326953723,2.47990544782704,-171.570265390745,23.7208865338174,0.802660415320494,47.4417730676348
love,negative,past,93.97704164206,2.50253322551442,-187.95408328412,23.245807842818,0.825126089390105,46.491615685636
love,positive,future,105.087005229488,2.55514920798827,-210.174010458976,23.1185846752555,0.661835657105782,46.237169350511
love,positive,past,121.56797322788,5.98367944974767,-243.135946455761,24.3238989776944,4.70622015659889,48.6477979553888
mislead,negative,future,89.1202482001371,1.9566167458231,-178.240496400274,21.325555365314,0.609970021736885,42.6511107306279
mislead,negative,past,39.213637950055,1.60479752033464,-78.4272759001099,17.2167837193463,0.390162250320263,34.4335674386926
mislead,positive,future,5.86751468332583,3.94369970753957,-11.7350293666517,16.0336582746523,1.62641828731382,32.0673165493045
mislead,positive,past,15.6473556345461,3.93282327393126,-31.2947112690921,15.5202365224834,1.22676452073721,31.0404730449667
notify,negative,future,25.4200841983993,3.70284353469978,-50.8401683967986,17.5341672641413,1.06534182190382,35.0683345282825
notify,negative,past,7.22411943713636,2.01177862106732,-14.4482388742727,12.9407791743854,0.714968129108775,25.8815583487708
notify,positive,future,47.4904810231664,0.926568755567474,-94.9809620463327,17.3597181892562,0.168064596757755,34.7194363785123
notify,positive,past,25.3826946008199,0.785641386792593,-50.7653892016398,15.1226524848415,0.108034385110597,30.2453049696829
persuade,negative,future,13.4773332742452,1.80678972226247,-26.9546665484904,14.5600188098552,0.556105220328716,29.1200376197104
persuade,negative,past,19.0539089720092,1.24399148989328,-38.1078179440184,16.4712959362377,0.205058615969691,32.9425918724753
persuade,positive,future,32.7471474674535,2.3722753886788,-65.4942949349069,16.5046401516726,0.985403935515761,33.0092803033452
persuade,positive,past,49.5541074801647,1.31019352186438,-99.1082149603294,18.5376399787944,0.327174802455385,37.0752799575887
regret,negative,future,15.4175555956489,1.7456010383313,-30.8351111912977,14.4365431950262,0.624188079410174,28.8730863900524
regret,negative,past,80.8888706275706,3.42135422079256,-161.777741255141,23.8536138645385,1.34579573995397,47.707227729077
regret,positive,future,108.134242441195,2.97596589256713,-216.268484882389,26.6203206099524,0.891704310035544,53.2406412199047
regret,positive,past,70.1592483598261,5.81414206680229,-140.318496719652,23.0304590107595,2.18239227974742,46.060918021519
remember,negative,future,51.7311582811308,0.793847062928819,-103.462316562262,18.5478705283096,0.0946237940427153,37.0957410566191
remember,negative,past,44.9606537260052,1.3706202591888,-89.9213074520105,20.6670176742993,0.50921120238792,41.3340353485986
remember,positive,future,52.6547310579874,3.48998667214954,-105.309462115975,16.2587431762275,1.70755486706857,32.517486352455
remember,positive,past,75.8948567157762,1.10857605576129,-151.789713431552,21.7345498460654,0.24655503711676,43.4690996921307
tell,negative,future,9.78882493986302,1.16999818216064,-19.577649879726,14.4306426984111,0.10793526886284,28.8612853968223
tell,negative,past,35.0463059368281,1.53877266641073,-70.0926118736562,18.7683249994916,0.419405725059267,37.5366499989832
tell,positive,future,88.1096931131023,1.11206000249626,-176.219386226205,22.3728661113552,0.221314290122289,44.7457322227104
tell,positive,past,65.9311068176994,1.37507097534528,-131.862213635399,20.1618729882447,0.468121956201343,40.3237459764895
think,negative,future,65.496950283309,1.83437931301666,-130.993900566618,22.298551280058,0.774329626473519,44.5971025601159
think,negative,past,86.2888539156895,2.22611925469658,-172.577707831379,23.7534905718815,0.479865649868107,47.506981143763
think,positive,future,54.0562401734776,2.68447701401061,-108.112480346955,20.1078657522963,0.908384060460056,40.2157315045927
think,positive,past,75.5246546721749,3.37256822816352,-151.04930934435,21.1392213409453,1.84467092553986,42.2784426818906
wish,negative,future,116.690478459761,2.17778496276363,-233.380956919522,25.5259796898904,0.524845920385579,51.0519593797808
wish,negative,past,67.5648042441462,5.09421091806005,-135.129608488292,22.978843871658,2.33835230415659,45.957687743316
wish,positive,future,100.614217309939,1.83558351939056,-201.228434619877,22.2470123458894,0.516249706761199,44.4940246917788
wish,positive,past,123.781212900833,3.90923489340566,-247.562425801666,24.4017042618279,2.08300341719064,48.8034085236558
worry,negative,future,68.5518056107315,2.70855517698563,-137.103611221463,22.6390076465815,1.40075389443019,45.278015293163
worry,negative,past,95.0636204419136,1.38890604899869,-190.127240883827,22.2981583407194,0.241864835111084,44.5963166814389
worry,positive,future,77.669705186797,4.07596136187238,-155.339410373594,23.3242309648581,1.37482648327179,46.6484619297162
worry,positive,past,82.9316582523977,3.06338935244588,-165.863316504795,24.8170782565028,1.02176719940889,49.6341565130056
