"verb","polarity","tense","elpd_loo","p_loo","looic","se_elpd_loo","se_p_loo","se_looic"
tell,negative,past,40.1621025183608,3.71579477807426,-80.3242050367216,15.7175730267682,1.04889414555375,31.4351460535365
tell,positive,future,88.2236378429834,3.46816720261674,-176.447275685967,21.1454435532015,0.901884947553961,42.290887106403
tell,positive,past,63.7361754249061,1.74585205065437,-127.472350849812,21.5199141554156,0.468857147098217,43.0398283108312
think,negative,future,66.8968880977505,4.17520200790555,-133.793776195501,21.1651291030742,1.58375552810368,42.3302582061483
think,negative,past,87.3234337240098,5.54461628665406,-174.64686744802,21.7761411231852,1.14069579932842,43.5522822463703
think,positive,future,54.0792388151939,7.81937495018182,-108.158477630388,17.4014222917737,2.51108227729537,34.8028445835474
think,positive,past,76.486510217885,2.91127406805042,-152.97302043577,22.4349292533731,1.08505063489499,44.8698585067462
wish,negative,future,130.631956879454,2.26493040135168,-261.263913758908,25.528302207027,0.412605700676073,51.0566044140541
wish,negative,past,78.3389951881978,7.23270632643133,-156.677990376396,21.7595419253393,2.74308476463579,43.5190838506786
wish,positive,future,109.785503862523,3.54288668601589,-219.571007725046,22.209689522505,1.00030650733575,44.41937904501
wish,positive,past,106.364958557978,6.52146850084009,-212.729917115957,22.8548634926115,2.409033670893,45.709726985223
worry,negative,future,68.605760401857,6.38820173552312,-137.211520803714,20.939826271614,2.89653411189744,41.8796525432279
worry,negative,past,98.9922324498298,2.35437512204879,-197.98446489966,21.817628054824,0.565633899780022,43.635256109648
worry,positive,future,94.1621067938572,6.44591289066817,-188.324213587714,23.7807548515179,2.62637426248821,47.5615097030358
worry,positive,past,61.6744110606555,7.38786188388252,-123.348822121311,25.3710340884514,2.88794373764957,50.7420681769027
